gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0CC966B71	0.0044	0.0077	0.0	0.0305	0.0127	0.0082	0.036	0.0544	0.1058	0.1141	0.2718	0.3745	0.03	0.0	0.0435	0.0461	0.0322	0.2336	0.2111	0.3817	0.2597	0.3287	0.5394	0.4943	0.5391	0.6588	0.1569	0.2706	0.162	0.1272	0.0454	0.1724	0.8958	0.9292	0.0195	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS09947DDD9	0.0044	0.0077	0.0	0.0305	0.0127	0.0082	0.036	0.0544	0.1058	0.1141	0.2718	0.3745	0.03	0.0	0.0435	0.0461	0.0322	0.2336	0.2111	0.3817	0.2597	0.3287	0.5394	0.4943	0.5391	0.6588	0.1569	0.2706	0.162	0.1272	0.0454	0.1724	0.8958	0.9292	0.0195	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS09B2ACA25	0.0044	0.0077	0.0	0.0305	0.0127	0.0082	0.036	0.0544	0.1058	0.1141	0.2718	0.3745	0.03	0.0	0.0435	0.0461	0.0322	0.2336	0.2111	0.3817	0.2597	0.3287	0.5394	0.4943	0.5391	0.6588	0.1569	0.2706	0.162	0.1272	0.0454	0.1724	0.8958	0.9292	0.0195	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS07E5C3060	0.0044	0.0077	0.0	0.0305	0.0127	0.0082	0.036	0.0544	0.1058	0.1141	0.2718	0.3745	0.03	0.0	0.0435	0.0461	0.0322	0.2336	0.2111	0.3817	0.2597	0.3287	0.5394	0.4943	0.5391	0.6588	0.1569	0.2706	0.162	0.1272	0.0454	0.1724	0.8958	0.9292	0.0195	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.0
RORB	Q92753	False	RORB_HUMAN		CPI-CS08EE9E5CE	0.0309	0.0795	0.0766	0.0964	0.0586	0.0694	0.0411	0.0753	0.0921	0.0923	0.0919	0.063	0.0653	0.0678	0.1707	0.0518	0.0835	0.0707	0.088	0.0314	0.035	0.0832	0.0417	0.0568	0.0896	0.0703	0.0419	0.1161	0.0185	0.1138	0.2705	0.103	0.0565	0.0288	0.0317	0.1114
RORB	Q92753	False	RORB_HUMAN		CPI-CS033058D2B	0.0309	0.0795	0.0766	0.0964	0.0586	0.0694	0.0411	0.0753	0.0921	0.0923	0.0919	0.063	0.0653	0.0678	0.1707	0.0518	0.0835	0.0707	0.088	0.0314	0.035	0.0832	0.0417	0.0568	0.0896	0.0703	0.0419	0.1161	0.0185	0.1138	0.2705	0.103	0.0565	0.0288	0.0317	0.1114
RORB	Q92753	False	RORB_HUMAN		CPI-CS0C61C245A	0.0309	0.0795	0.0766	0.0964	0.0586	0.0694	0.0411	0.0753	0.0921	0.0923	0.0919	0.063	0.0653	0.0678	0.1707	0.0518	0.0835	0.0707	0.088	0.0314	0.035	0.0832	0.0417	0.0568	0.0896	0.0703	0.0419	0.1161	0.0185	0.1138	0.2705	0.103	0.0565	0.0288	0.0317	0.1114
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0E3AA6B7B	0.0851	0.0805	0.118	0.1461	0.0843	0.1175	0.0	0.116	0.0	0.0949	0.0965	0.0734	0.0	0.0607	0.1186	0.02	0.0093	0.047	0.1543	0.0485	0.0669	0.0873	0.0709	0.1677	0.1567	0.0657	0.0322	0.1536	0.0805	0.1649	0.1574	0.1054	0.1034	0.0271	0.409	0.4172
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.0851	0.0805	0.118	0.1461	0.0843	0.1175	0.0	0.116	0.0	0.0949	0.0965	0.0734	0.0	0.0607	0.1186	0.02	0.0093	0.047	0.1543	0.0485	0.0669	0.0873	0.0709	0.1677	0.1567	0.0657	0.0322	0.1536	0.0805	0.1649	0.1574	0.1054	0.1034	0.0271	0.409	0.4172
NGFR	P08138	False	TNR16_HUMAN		CPI-SS081A36E07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0047	0.0	0.0011	0.0035	0.0	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0047	0.0	0.0011	0.0035	0.0	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0AEAEEECB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0047	0.0	0.0011	0.0035	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.0394	0.1199	0.1833	0.1159	0.1426	0.1358	0.1035	0.1787	0.2715	0.2944	0.3366	0.387	0.1947	0.0209	0.0859	0.0547	0.0675	0.3149	0.307	0.4034	0.3732	0.2669	0.2792	0.2629	0.2359	0.4052	0.6828	0.2183	0.1372	0.1532	0.2918	0.4894	0.3456	0.2746	0.3101	0.3558
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.4574	0.6527	0.6378	0.7514	0.5972	0.7625	0.4991	0.6727	0.1009	0.8329	0.4985	0.3876	0.055	0.2194	0.8056	0.3224	0.3029	0.3275	0.4727	0.3425	0.3468	0.3963	0.4427	0.7481	0.5592	0.3199	0.1693	0.5924	0.3519	0.7452	0.7788	0.416	0.4848	0.3574	0.6277	2.0991
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS060B846D1	0.4574	0.6527	0.6378	0.7514	0.5972	0.7625	0.4991	0.6727	0.1009	0.8329	0.4985	0.3876	0.055	0.2194	0.8056	0.3224	0.3029	0.3275	0.4727	0.3425	0.3468	0.3963	0.4427	0.7481	0.5592	0.3199	0.1693	0.5924	0.3519	0.7452	0.7788	0.416	0.4848	0.3574	0.6277	2.0991
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.4574	0.6527	0.6378	0.7514	0.5972	0.7625	0.4991	0.6727	0.1009	0.8329	0.4985	0.3876	0.055	0.2194	0.8056	0.3224	0.3029	0.3275	0.4727	0.3425	0.3468	0.3963	0.4427	0.7481	0.5592	0.3199	0.1693	0.5924	0.3519	0.7452	0.7788	0.416	0.4848	0.3574	0.6277	2.0991
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.4574	0.6527	0.6378	0.7514	0.5972	0.7625	0.4991	0.6727	0.1009	0.8329	0.4985	0.3876	0.055	0.2194	0.8056	0.3224	0.3029	0.3275	0.4727	0.3425	0.3468	0.3963	0.4427	0.7481	0.5592	0.3199	0.1693	0.5924	0.3519	0.7452	0.7788	0.416	0.4848	0.3574	0.6277	2.0991
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.4574	0.6527	0.6378	0.7514	0.5972	0.7625	0.4991	0.6727	0.1009	0.8329	0.4985	0.3876	0.055	0.2194	0.8056	0.3224	0.3029	0.3275	0.4727	0.3425	0.3468	0.3963	0.4427	0.7481	0.5592	0.3199	0.1693	0.5924	0.3519	0.7452	0.7788	0.416	0.4848	0.3574	0.6277	2.0991
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0627D0E22	0.4574	0.6527	0.6378	0.7514	0.5972	0.7625	0.4991	0.6727	0.1009	0.8329	0.4985	0.3876	0.055	0.2194	0.8056	0.3224	0.3029	0.3275	0.4727	0.3425	0.3468	0.3963	0.4427	0.7481	0.5592	0.3199	0.1693	0.5924	0.3519	0.7452	0.7788	0.416	0.4848	0.3574	0.6277	2.0991
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS05A6C9EC5	0.0	0.0045	0.0187	0.0238	0.0	0.0	0.0127	0.0303	0.0	0.0	0.0157	0.0023	0.0	0.0059	0.0	0.0	0.0	0.0119	0.0056	0.0033	0.0167	0.0048	0.0	0.1236	0.0023	0.0	0.0	0.0	0.0	0.0127	0.0	0.029	0.0054	0.0	0.0027	0.0336
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS02B906C26	0.0	0.0045	0.0187	0.0238	0.0	0.0	0.0127	0.0303	0.0	0.0	0.0157	0.0023	0.0	0.0059	0.0	0.0	0.0	0.0119	0.0056	0.0033	0.0167	0.0048	0.0	0.1236	0.0023	0.0	0.0	0.0	0.0	0.0127	0.0	0.029	0.0054	0.0	0.0027	0.0336
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.0	0.0045	0.0187	0.0238	0.0	0.0	0.0127	0.0303	0.0	0.0	0.0157	0.0023	0.0	0.0059	0.0	0.0	0.0	0.0119	0.0056	0.0033	0.0167	0.0048	0.0	0.1236	0.0023	0.0	0.0	0.0	0.0	0.0127	0.0	0.029	0.0054	0.0	0.0027	0.0336
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.016	0.007	0.0114	0.0064	0.0038	0.0	0.0	0.0	0.0	0.0084	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0115	0.0	0.0041	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.016	0.007	0.0114	0.0064	0.0038	0.0	0.0	0.0	0.0	0.0084	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0115	0.0	0.0041	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	0.3263	0.7559	0.5449	0.6958	0.8304	0.7814	0.4142	0.3613	0.6387	0.2591	0.2903	0.1478	0.8313	0.6845	0.7166	0.7571	0.5643	0.2384	0.2442	0.135	0.141	0.2245	0.1813	0.5357	0.3047	0.1265	0.2855	0.3101	0.5716	0.2817	0.3401	0.1816	0.1333	0.0978	0.8614	0.6077
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.3263	0.7559	0.5449	0.6958	0.8304	0.7814	0.4142	0.3613	0.6387	0.2591	0.2903	0.1478	0.8313	0.6845	0.7166	0.7571	0.5643	0.2384	0.2442	0.135	0.141	0.2245	0.1813	0.5357	0.3047	0.1265	0.2855	0.3101	0.5716	0.2817	0.3401	0.1816	0.1333	0.0978	0.8614	0.6077
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0B990492C	0.0	0.0399	0.0	0.0234	0.0344	0.0241	0.0	0.0	0.0	0.1006	0.1101	0.0799	0.0	0.0487	0.1121	0.0609	0.0599	0.4463	0.029	0.0177	0.1031	0.0527	0.1253	0.0514	0.1298	0.2479	0.0471	0.061	0.0485	0.123	0.1037	0.0574	0.1804	0.1667	0.1374	0.1042
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS00550260E	0.0	0.0399	0.0	0.0234	0.0344	0.0241	0.0	0.0	0.0	0.1006	0.1101	0.0799	0.0	0.0487	0.1121	0.0609	0.0599	0.4463	0.029	0.0177	0.1031	0.0527	0.1253	0.0514	0.1298	0.2479	0.0471	0.061	0.0485	0.123	0.1037	0.0574	0.1804	0.1667	0.1374	0.1042
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0C5E9FBFB	0.0	0.0399	0.0	0.0234	0.0344	0.0241	0.0	0.0	0.0	0.1006	0.1101	0.0799	0.0	0.0487	0.1121	0.0609	0.0599	0.4463	0.029	0.0177	0.1031	0.0527	0.1253	0.0514	0.1298	0.2479	0.0471	0.061	0.0485	0.123	0.1037	0.0574	0.1804	0.1667	0.1374	0.1042
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS02FBD007E	0.0	0.0399	0.0	0.0234	0.0344	0.0241	0.0	0.0	0.0	0.1006	0.1101	0.0799	0.0	0.0487	0.1121	0.0609	0.0599	0.4463	0.029	0.0177	0.1031	0.0527	0.1253	0.0514	0.1298	0.2479	0.0471	0.061	0.0485	0.123	0.1037	0.0574	0.1804	0.1667	0.1374	0.1042
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.0211	0.0076	0.0216	0.0196	0.0101	0.0169	0.0189	0.0119	0.0	0.0	0.004	0.0118	0.0	0.0	0.0	0.0	0.0186	0.0	0.0077	0.0051	0.0181	0.0027	0.0076	0.0064	0.0	0.0	0.0	0.0089	0.0	0.0354	0.0193	0.0	0.0015	0.0	0.0668	0.0316
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.0442	0.0519	0.0959	0.0393	0.0424	0.0525	0.0458	0.0802	0.0005	0.0564	0.0883	0.0777	0.0	0.0135	0.0	0.0	0.0	0.0995	0.0956	0.0257	0.0396	0.1024	0.0583	0.1315	0.1192	0.0295	0.0154	0.0718	0.0296	0.0676	0.0249	0.0411	0.0617	0.0964	0.3795	0.0988
CALCR	P30988	False	CALCR_HUMAN		CPI-SS015B2F961	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS07CF0C6E7	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS00D9A2FD0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VDR	P11473	False	VDR_HUMAN		CPI-CS01DAEDE79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0412	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0138	0.0	0.0
CCKAR	P32238	False	CCKAR_HUMAN		CPI-SS0EA96C304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212	0.0
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	0.0	0.0018	0.0	0.0019	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.007	0.0063	0.0	0.0	0.0	0.0086	0.0072	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0491EECEA	0.0	0.0179	0.0	0.0039	0.0	0.0	0.4864	0.0196	0.0	0.0	0.0301	0.0881	0.0	0.0099	0.0	0.0418	0.0	0.9664	0.0342	0.1155	0.2317	0.0798	0.0168	0.0	0.1039	0.0232	0.1161	0.0574	0.0389	0.0509	0.0	0.0	0.0365	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.0	0.0179	0.0	0.0039	0.0	0.0	0.4864	0.0196	0.0	0.0	0.0301	0.0881	0.0	0.0099	0.0	0.0418	0.0	0.9664	0.0342	0.1155	0.2317	0.0798	0.0168	0.0	0.1039	0.0232	0.1161	0.0574	0.0389	0.0509	0.0	0.0	0.0365	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS068BC31E4	0.0	0.0179	0.0	0.0039	0.0	0.0	0.4864	0.0196	0.0	0.0	0.0301	0.0881	0.0	0.0099	0.0	0.0418	0.0	0.9664	0.0342	0.1155	0.2317	0.0798	0.0168	0.0	0.1039	0.0232	0.1161	0.0574	0.0389	0.0509	0.0	0.0	0.0365	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.0	0.0179	0.0	0.0039	0.0	0.0	0.4864	0.0196	0.0	0.0	0.0301	0.0881	0.0	0.0099	0.0	0.0418	0.0	0.9664	0.0342	0.1155	0.2317	0.0798	0.0168	0.0	0.1039	0.0232	0.1161	0.0574	0.0389	0.0509	0.0	0.0	0.0365	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0B1B18F2D	0.0	0.0179	0.0	0.0039	0.0	0.0	0.4864	0.0196	0.0	0.0	0.0301	0.0881	0.0	0.0099	0.0	0.0418	0.0	0.9664	0.0342	0.1155	0.2317	0.0798	0.0168	0.0	0.1039	0.0232	0.1161	0.0574	0.0389	0.0509	0.0	0.0	0.0365	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS02647DD07	0.0133	0.0592	0.0116	0.0	0.0016	0.027	0.5594	0.1013	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0169	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0213	0.0164	0.0	0.0	0.0033	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.0133	0.0592	0.0116	0.0	0.0016	0.027	0.5594	0.1013	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0169	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0213	0.0164	0.0	0.0	0.0033	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0F5AA0D9B	0.0133	0.0592	0.0116	0.0	0.0016	0.027	0.5594	0.1013	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0169	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0213	0.0164	0.0	0.0	0.0033	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS019381277	0.0133	0.0592	0.0116	0.0	0.0016	0.027	0.5594	0.1013	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0169	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0213	0.0164	0.0	0.0	0.0033	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS01CBCD4BF	0.0	0.0	0.0	0.0	0.0	0.0041	0.1182	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A76E2CE9	0.0	0.0	0.0	0.0	0.0	0.0041	0.1182	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.0	0.0	0.0	0.0	0.0	0.0041	0.1182	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.0	0.0	0.0	0.0	0.0	0.0041	0.1182	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS02CC53E89	0.0	0.0	0.0	0.0	0.0	0.0041	0.1182	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS087054090	0.0	0.0	0.0	0.0	0.0	0.0041	0.1182	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0	0.0	0.0	0.0	0.0	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.0111	0.0	0.0	0.0035	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-04	0.0	0.0253	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0006	0.0	0.0	0.0094	0.0084	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.0111	0.0	0.0	0.0035	0.0	0.0154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-04	0.0	0.0253	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0006	0.0	0.0	0.0094	0.0084	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS0605AC9BF	0.0074	0.0	0.0	0.0	0.0082	0.0	0.0306	0.0107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0159	0.0	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS09EB0DFB1	0.0074	0.0	0.0	0.0	0.0082	0.0	0.0306	0.0107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0159	0.0	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS09239FB26	0.0	0.0	0.0	0.0	0.0043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.0	0.0018	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0073	0.0061	0.0	0.0054	0.0072	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.0	0.0018	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0073	0.0061	0.0	0.0054	0.0072	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	0.0	0.0018	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0073	0.0061	0.0	0.0054	0.0072	0.0	0.0
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.0	0.0013	0.0	0.0	0.0	0.0026	0.0336	0.0	0.0	0.0564	0.1004	0.1148	0.0	0.0	0.0	0.0	0.0097	0.016	0.1113	0.1609	0.1203	0.1409	0.0412	0.0	0.0339	0.0	0.0463	0.0459	0.0158	0.0081	0.1006	0.0	0.0	0.0	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BCCA6596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.0402	0.0777	0.0141	0.0981	0.1126	0.0792	0.1672	0.1444	0.0629	0.0171	0.0025	0.005	0.0	0.0039	0.0	0.0157	0.0	0.0	0.0172	0.0019	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0299	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0402	0.0777	0.0141	0.0981	0.1126	0.0792	0.1672	0.1444	0.0629	0.0171	0.0025	0.005	0.0	0.0039	0.0	0.0157	0.0	0.0	0.0172	0.0019	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0299	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.0402	0.0777	0.0141	0.0981	0.1126	0.0792	0.1672	0.1444	0.0629	0.0171	0.0025	0.005	0.0	0.0039	0.0	0.0157	0.0	0.0	0.0172	0.0019	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0299	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS09C16258E	0.0402	0.0777	0.0141	0.0981	0.1126	0.0792	0.1672	0.1444	0.0629	0.0171	0.0025	0.005	0.0	0.0039	0.0	0.0157	0.0	0.0	0.0172	0.0019	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0299	0.0	0.0	0.0	0.0	0.0	0.0
