gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.NA	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.NA	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC06892B093	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC0A1BF06AA	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC0D5D66D2A	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC0F7B2C0F5	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC03B837479	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC0698C7301	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC058E241E7	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC0691F9972	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC02B7B46B4	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α5β3γ2S_complex	CPI-CC0C828C48C	GABRG2	0.0385	0.0672	0.0256	0.064	0.0385	0.0269	0.0227	0.0	0.0744	0.0	0.0444	0.0679	0.0606	0.0	0.0323	0.1043	0.0407	0.0682	0.0278	0.0511	0.0471	0.0439	0.0437	0.0	0.025	0.0357	0.0556	0.0	0.052	0.1304	0.049	0.0	0.0741	0.0816	0.0609	0.0357	0.0758	0.0672
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0355B4C89	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC047030A36	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01ABA8B9E	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01450B2FA	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0B16C9C23	GRIK1	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0355B4C89	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC047030A36	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01ABA8B9E	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01450B2FA	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0B16C9C23	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.3393	0.5455	0.3193
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0274F636A	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0145A96BC	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0212DA3AE	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C4BEF4C8	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0EDF3084D	GRIK1	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0274F636A	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0145A96BC	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0212DA3AE	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C4BEF4C8	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0EDF3084D	GRIK5	0.0	0.0522	0.0256	0.0261	0.0385	0.0538	0.0227	0.0	0.0413	0.0556	0.1	0.0679	0.1566	0.0	0.043	0.0261	0.0488	0.0568	0.0694	0.0682	0.1608	0.122	0.1135	0.0638	0.125	0.0833	0.1296	0.0952	0.048	0.1304	0.0735	0.2308	0.0423	0.1224	0.0899	0.0804	0.3485	0.0756
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0B3501BF1	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC032282108	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC02F47F87C	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC00CFD9E84	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0ACDCA68F	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC01CE8AC41	GRIK2	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0B3501BF1	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC032282108	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC02F47F87C	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	GRIK4	0.1538	0.0821	0.1538	0.1256	0.0989	0.1211	0.0455	0.0	0.1157	0.1111	0.1778	0.1393	0.1364	0.0312	0.0932	0.0522	0.1301	0.1591	0.125	0.1136	0.098	0.0732	0.1048	0.0426	0.1	0.1429	0.1481	0.0952	0.116	0.0	0.1029	0.0769	0.1111	0.1837	0.2087	0.4375	0.7727	0.3193
